0,0
0.001,0
0.002,7.07404717959287e-11
0.003,2.01428013988628e-10
0.004,3.78031029004944e-10
0.005,5.85131730182032e-10
0.006,8.07601473512067e-10
0.007,1.0319727458466e-09
0.008,1.24741097291068e-09
0.009,1.44625095990752e-09
0.01,1.6241156469212e-09
0.011,1.77967909102214e-09
0.012,1.91416084766501e-09
0.013,2.03065144141629e-09
0.014,2.13337128074736e-09
0.015,2.22695493621843e-09
0.016,2.31583233234342e-09
0.017,2.40375464679105e-09
0.018,2.49353912796079e-09
0.019,2.58670227109182e-09
0.02,2.68369559185571e-09
0.021,2.78412109003972e-09
0.022,2.88697961726958e-09
0.023,2.99095298369384e-09
0.024,3.09467990468831e-09
0.025,3.19699422637963e-09
0.026,3.29710281204582e-09
0.027,3.3946901034883e-09
0.028,3.48994730109585e-09
0.029,3.58353625666581e-09
0.03,3.6764991451288e-09
0.031,3.77013149033146e-09
0.032,3.86583776037281e-09
0.033,3.96498790571504e-09
0.034,4.06879035370385e-09
0.035,4.17819366669498e-09
0.036,4.29382232597371e-09
0.037,4.41594910584061e-09
0.038,4.54450165162716e-09
0.039,4.67909757278387e-09
0.04,4.81910092547924e-09
0.041,4.96368976835499e-09
0.042,5.11192684886995e-09
0.043,5.26282624875314e-09
0.044,5.41541093926552e-09
0.045,5.56875685005413e-09
0.046,5.72202093022562e-09
0.047,5.87445474550174e-09
0.048,6.02540563709583e-09
0.049,6.1743088722068e-09
0.05,6.32067518189642e-09
0.051,6.46407096378805e-09
0.052,6.60409795608768e-09
0.053,6.74031328440638e-09
0.054,6.8721276239875e-09
0.055,6.9990941299256e-09
0.056,7.12094844430366e-09
0.057,7.23763564455675e-09
0.058,7.34932510802659e-09
0.059,7.45641008587933e-09
0.06,7.55949969889379e-09
0.061,7.65939976067942e-09
0.062,7.75708102140097e-09
0.063,7.85363553619848e-09
0.064,7.95022255263296e-09
0.065,8.04800789599086e-09
0.066,8.14810180835166e-09
0.067,8.25149876556661e-09
0.068,8.35902369540066e-09
0.069,8.47128820758352e-09
0.07,8.58866052622292e-09
0.071,8.71125130518915e-09
0.072,8.83891539439664e-09
0.073,8.97126876631016e-09
0.074,9.10771865877681e-09
0.075,9.24750408370455e-09
0.076,9.3897431456349e-09
0.077,9.53350135070655e-09
0.078,9.67817867408274e-09
0.079,9.82264774210618e-09
0.08,9.96591492403267e-09
0.081,1.01071818702908e-08
0.082,1.02458796441676e-08
0.083,1.03817146838094e-08
0.084,1.05146635491696e-08
0.085,1.06449568511077e-08
0.086,1.07730512532654e-08
0.087,1.08995901096944e-08
0.088,1.10253549994235e-08
0.089,1.11512116908606e-08
0.09,1.12780542849948e-08
0.091,1.14067508850415e-08
0.092,1.15380939521006e-08
0.093,1.16727580414392e-08
0.094,1.18112671851972e-08
0.095,1.1953973269517e-08
0.096,1.21010445277756e-08
0.097,1.2252464510598e-08
0.098,1.24080405496541e-08
0.099,1.25674202164071e-08
0.1,1.27301142046678e-08
0.101,1.28955235593393e-08
0.102,0
0.103,0
0.104,0
0.105,0
0.106,0
0.107,0
0.108,0
0.109,0
0.11,0
0.111,0
0.112,0
0.113,0
0.114,0
0.115,0
0.116,0
0.117,0
0.118,0
0.119,0
0.12,0
0.121,0
0.122,0
0.123,0
0.124,0
0.125,0
0.126,0
0.127,0
0.128,0
0.129,0
0.13,0
0.131,0
0.132,0
0.133,0
0.134,0
0.135,0
0.136,0
0.137,0
0.138,0
0.139,0
0.14,0
0.141,0
0.142,0
0.143,0
0.144,0
0.145,0
0.146,0
0.147,0
0.148,0
0.149,0
0.15,0
0.151,0
0.152,0
0.153,0
0.154,0
0.155,0
0.156,0
0.157,0
0.158,0
0.159,0
0.16,0
0.161,0
0.162,0
0.163,0
0.164,0
0.165,0
0.166,0
0.167,0
0.168,0
0.169,0
0.17,0
0.171,0
0.172,0
0.173,0
0.174,0
0.175,0
0.176,0
0.177,0
0.178,0
0.179,0
0.18,0
0.181,0
0.182,0
0.183,0
0.184,0
0.185,0
0.186,0
0.187,0
0.188,0
0.189,0
0.19,0
0.191,0
0.192,0
0.193,0
0.194,0
0.195,0
0.196,0
0.197,0
0.198,0
0.199,0
0.2,0
0.201,0
0.202,0
0.203,0
0.204,0
0.205,0
0.206,0
0.207,0
0.208,0
0.209,0
0.21,0
0.211,0
0.212,0
0.213,0
0.214,0
0.215,0
0.216,0
0.217,0
0.218,0
0.219,0
0.22,0
0.221,0
0.222,0
0.223,0
0.224,0
0.225,0
0.226,0
0.227,0
0.228,0
0.229,0
0.23,0
0.231,0
0.232,0
0.233,0
0.234,0
0.235,0
0.236,0
0.237,0
0.238,0
0.239,0
0.24,0
0.241,0
0.242,0
0.243,0
0.244,0
0.245,0
0.246,0
0.247,0
0.248,0
0.249,0
0.25,0
0.251,0
0.252,0
0.253,0
0.254,0
0.255,0
0.256,0
0.257,0
0.258,0
0.259,0
0.26,0
0.261,0
0.262,0
0.263,0
0.264,0
0.265,0
0.266,0
0.267,0
0.268,0
0.269,0
0.27,0
0.271,0
0.272,0
0.273,0
0.274,0
0.275,0
0.276,0
0.277,0
0.278,0
0.279,0
0.28,0
0.281,0
0.282,0
0.283,0
0.284,0
0.285,0
0.286,0
0.287,0
0.288,0
0.289,0
0.29,0
0.291,0
0.292,0
0.293,0
0.294,0
0.295,0
0.296,0
0.297,0
0.298,0
0.299,0
0.3,0
0.301,0
0.302,0
0.303,0
0.304,0
0.305,0
0.306,0
0.307,0
0.308,0
0.309,0
0.31,0
0.311,0
0.312,0
0.313,0
0.314,0
0.315,0
0.316,0
0.317,0
0.318,0
0.319,0
0.32,0
0.321,0
0.322,0
0.323,0
0.324,0
0.325,0
0.326,0
0.327,0
0.328,0
0.329,0
0.33,0
0.331,0
0.332,0
0.333,0
0.334,0
0.335,0
0.336,0
0.337,0
0.338,0
0.339,0
0.34,0
0.341,0
0.342,0
0.343,0
0.344,0
0.345,0
0.346,0
0.347,0
0.348,0
0.349,0
0.35,0
0.351,0
0.352,0
0.353,0
0.354,0
0.355,0
0.356,0
0.357,0
0.358,0
0.359,0
0.36,0
0.361,0
0.362,0
0.363,0
0.364,0
0.365,0
0.366,0
0.367,0
0.368,0
0.369,0
0.37,0
0.371,0
0.372,0
0.373,0
0.374,0
0.375,0
0.376,0
0.377,0
0.378,0
0.379,0
0.38,0
0.381,0
0.382,0
0.383,0
0.384,0
0.385,0
0.386,0
0.387,0
0.388,0
0.389,0
0.39,0
0.391,0
0.392,0
0.393,0
0.394,0
0.395,0
0.396,0
0.397,0
0.398,0
0.399,0
0.4,0
0.401,0
0.402,0
0.403,0
0.404,0
0.405,0
0.406,0
0.407,0
0.408,0
0.409,0
0.41,0
0.411,0
0.412,0
0.413,0
0.414,0
0.415,0
0.416,0
0.417,0
0.418,0
0.419,0
0.42,0
0.421,0
0.422,0
0.423,0
0.424,0
0.425,0
0.426,0
0.427,0
0.428,0
0.429,0
0.43,0
0.431,0
0.432,0
0.433,0
0.434,0
0.435,0
0.436,0
0.437,0
0.438,0
0.439,0
0.44,0
0.441,0
0.442,0
0.443,0
0.444,0
0.445,0
0.446,0
0.447,0
0.448,0
0.449,0
0.45,0
0.451,0
0.452,0
0.453,0
0.454,0
0.455,0
0.456,0
0.457,0
0.458,0
0.459,0
0.46,0
0.461,0
0.462,0
0.463,0
0.464,0
0.465,0
0.466,0
0.467,0
0.468,0
0.469,0
0.47,0
0.471,0
0.472,0
0.473,0
0.474,0
0.475,0
0.476,0
0.477,0
0.478,0
0.479,0
0.48,0
0.481,0
0.482,0
0.483,0
0.484,0
0.485,0
0.486,0
0.487,0
0.488,0
0.489,0
0.49,0
0.491,0
0.492,0
0.493,0
0.494,0
0.495,0
0.496,0
0.497,0
0.498,0
0.499,0
0.5,0
0.501,0
0.502,0
0.503,0
0.504,0
0.505,0
0.506,0
0.507,0
0.508,0
0.509,0
0.51,0
0.511,0
0.512,0
0.513,0
0.514,0
0.515,0
0.516,0
0.517,0
0.518,0
0.519,0
0.52,0
0.521,0
0.522,0
0.523,0
0.524,0
0.525,0
0.526,0
0.527,0
0.528,0
0.529,0
0.53,0
0.531,0
0.532,0
0.533,0
0.534,0
0.535,0
0.536,0
0.537,0
0.538,0
0.539,0
0.54,0
0.541,0
0.542,0
0.543,0
0.544,0
0.545,0
0.546,0
0.547,0
0.548,0
0.549,0
0.55,0
0.551,0
0.552,0
0.553,0
