0,-0.00308852840585469
0.001,-0.00308069364047047
0.002,-0.00317544626551039
0.003,-0.00326651719313909
0.004,-0.00335515756725174
0.005,-0.00344052482244711
0.006,-0.00352419861783846
0.007,-0.00360613295718862
0.008,-0.00368653895986889
0.009,-0.00376557221913947
0.01,-0.00384333568733845
0.011,-0.00391995527126409
0.012,-0.00399552586466775
0.013,-0.00407009995314522
0.014,-0.00414388861775478
0.015,-0.00421732128707372
0.016,-0.00429058652716251
0.017,-0.00436376108138994
0.018,-0.00443672285795731
0.019,-0.00450929355255515
0.02,-0.00458150754670876
0.021,-0.00465303484043754
0.022,-0.00472353246563884
0.023,-0.00479268829136909
0.024,-0.00486025783068042
0.025,-0.00492606958679656
0.026,-0.00499076270632599
0.027,-0.00505438806248423
0.028,-0.00511684072671866
0.029,-0.0051780551239535
0.03,-0.00523800048062978
0.031,-0.00529664981940205
0.032,-0.00535396940567464
0.033,-0.00540992104262851
0.034,-0.00546445694500246
0.035,-0.00551750983599067
0.036,-0.00556898005926855
0.037,-0.00561876823855223
0.038,-0.0056667666295977
0.039,-0.00571287023826595
0.04,-0.00575698062714706
0.041,-0.0057990118328241
0.042,-0.00583888572813049
0.043,-0.00587655020147746
0.044,-0.00591197714594406
0.045,-0.00594516828348103
0.046,-0.00597613923346092
0.047,-0.00600491119015863
0.048,-0.00603150388990637
0.049,-0.00605593281665701
0.05,-0.00607820668594824
0.051,-0.00609831868319909
0.052,-0.00611626533187588
0.053,-0.00613204851925292
0.054,-0.00614567744822839
0.055,-0.00615717724493838
0.056,-0.00616659184324261
0.057,-0.00617396303689343
0.058,-0.00617932933588694
0.059,-0.00618269701031463
0.06,-0.00618405830536612
0.061,-0.0061834139119074
0.062,-0.00618078862398645
0.063,-0.00617621372287227
0.064,-0.00616972481264641
0.065,-0.00616136208427631
0.066,-0.00615116963490688
0.067,-0.00613919459291486
0.068,-0.00612542415072792
0.069,-0.00610984185957287
0.07,-0.00609245145955691
0.071,-0.00607327528193206
0.072,-0.00605235020710027
0.073,-0.00602972623201108
0.074,-0.0060054857519046
0.075,-0.00597970534194234
0.076,-0.00595245396834209
0.077,-0.00592376065516998
0.078,-0.00589365277063086
0.079,-0.00586215701881012
0.08,-0.00582930046691119
0.081,-0.00577487509800864
0.082,-0.00569402792625093
0.083,-0.00560289394311425
0.084,-0.00550766638446508
0.085,-0.00541033768787819
0.086,-0.00531085862607433
0.087,-0.0052089653334432
0.088,-0.00510405568720067
0.089,-0.00499558054056728
0.09,-0.00488323469809186
0.091,-0.00476702725496927
0.092,-0.00464728554387982
0.093,-0.00452459647204063
0.094,-0.00439972608778754
0.095,-0.00427350114104193
0.096,-0.00414670333846424
0.097,-0.00401999050396635
0.098,-0.00389385516273069
0.099,-0.00376862234525819
0.1,-0.00364447258642142
0.101,-0.00352148225480182
0.102,-0.00339966519664379
0.103,-0.00327900917197876
0.104,-0.00315950183701862
0.105,-0.00304114636118859
0.106,-0.00292396825025245
0.107,-0.00280801587149404
0.108,-0.0026933137520176
0.109,-0.00257992807361843
0.11,-0.00246794690890978
0.111,-0.00235745802018455
0.112,-0.0022485430158725
0.113,-0.00214127416291422
0.114,-0.00203571240377476
0.115,-0.00193190672512625
0.116,-0.00182989470256341
0.117,-0.00172970376857455
0.118,-0.0016313528667361
0.119,-0.00153485421523091
0.12,-0.00144015572620797
0.121,-0.00134726382345862
0.122,-0.00125638873512818
0.123,-0.00116752172762867
0.124,-0.00108065413180221
0.125,-0.0009957843763496
0.126,-0.000912912321473064
0.127,-0.000832037162833848
0.128,-0.000753165418420641
0.129,-0.000676536404201062
0.13,-0.0006022937987002
0.131,-0.000530424891371684
0.132,-0.000461269139790478
0.133,-0.000395302575404433
0.134,-0.000332371828466777
0.135,-0.000272063040611997
0.136,-0.000214203317772062
0.137,-0.000158683394538698
0.138,-0.000105566298326015
0.139,-5.47276205830219e-05
0.14,-6.03658396953065e-06
0.141,4.06384003050565e-05
0.142,8.54206267622403e-05
0.143,0.00012842003416166
0.144,0.000169714668903961
0.145,0.000209373219877301
0.146,0.000247459277289036
0.147,0.000284030387489703
0.148,0.000319012621427181
0.149,0.000352367515048263
0.15,0.000384395067515501
0.151,0.00041515046703435
0.152,0.000444696390102663
0.153,0.000473116035083271
0.154,0.000500481435720087
0.155,0.000526849638263194
0.156,0.000552074630886663
0.157,0.000576171864773573
0.158,0.000599043873898879
0.159,0.000620051130300748
0.16,0.000639355170455528
0.161,0.000657087144483508
0.162,0.000673365865175184
0.163,0.000688296343467085
0.164,0.000701973125169544
0.165,0.000714480175816281
0.166,0.00072589178499662
0.167,0.000736271349888953
0.168,0.000745696585829607
0.169,0.000754234904000513
0.17,0.000761941805243568
0.171,0.000768861662854761
0.172,0.00077502937562909
0.173,0.000780471870394454
0.174,0.0007852095041453
0.175,0.000789361582022064
0.176,0.00079302064899375
0.177,0.000796184629123109
0.178,0.000798848711081713
0.179,0.000801007250795151
0.18,0.000802654326948071
0.181,0.000803782952749685
0.182,0.000804386034320953
0.183,0.000804467112951863
0.184,0.000804027114051622
0.185,0.000803064059935208
0.186,0.000801573001700851
0.187,0.000799546449482704
0.188,0.000796974856114536
0.189,0.000793847181086805
0.19,0.000790151440900126
0.191,0.00078587518745184
0.192,0.000781005878859716
0.193,0.000775534699382986
0.194,0.000769452339735605
0.195,0.000762757767510973
0.196,0.000755563746011856
0.197,0.000748177746907513
0.198,0.000740523253544497
0.199,0.00073252528850606
0.2,0.000724109112281078
0.201,0.000715207223761503
0.202,0.000705759557050044
0.203,0.000695713612577187
